1.00000,1.00000,0.59842,7.36971,0.66893,0.68044,0.59842,7.36971,0.66893,0.68044,30.19755,2.95721,0.62546
2.00000,1.00000,0.69651,8.54465,0.78478,0.69682,0.64746,7.95718,0.72686,0.68863,26.29672,2.56040,0.69275
3.00000,1.00000,0.67591,7.41693,0.67428,0.67409,0.65695,7.77710,0.70933,0.68378,33.34731,3.26720,0.67534
4.00000,1.00000,0.58996,10.56736,0.98767,0.69063,0.64020,8.47466,0.77892,0.68549,30.31101,2.96325,0.67853
5.00000,1.00000,0.75535,8.58915,0.76398,0.94933,0.66323,8.49756,0.77593,0.73826,33.27069,3.25810,0.68971
6.00000,1.00000,0.70270,9.13465,0.84770,0.65770,0.66981,8.60374,0.78789,0.72483,31.25521,3.05841,0.67115
7.00000,1.00000,0.65181,4.52946,0.38416,0.68784,0.66724,8.02170,0.73022,0.71955,26.90524,2.62199,0.68538
8.00000,1.00000,0.64087,4.44810,0.38833,0.56482,0.66394,7.57500,0.68748,0.70021,22.40557,2.17980,0.60759
9.00000,1.00000,0.70507,4.07801,0.33731,0.70494,0.66851,7.18645,0.64857,0.70073,25.79573,2.50888,0.70691
10.00000,1.00000,0.55027,8.12016,0.73697,0.75050,0.65669,7.27982,0.65741,0.70571,28.86473,2.82538,0.61093
