1.00000,100.00000,0.69347,12.04572,1.13580,0.68769,0.69347,12.04572,1.13580,0.68769,15.94338,1.52457,0.69766
2.00000,100.00000,0.69429,8.92782,0.82187,0.70913,0.69388,10.48677,0.97884,0.69841,14.69279,1.39916,0.70115
3.00000,100.00000,0.66991,6.65061,0.59828,0.66784,0.68589,9.20805,0.85198,0.68822,18.93130,1.81291,0.80224
4.00000,100.00000,0.78164,10.86469,1.02113,0.65342,0.70983,9.62221,0.89427,0.67952,13.03686,1.23307,0.70618
5.00000,100.00000,0.66406,9.31428,0.86399,0.67441,0.70067,9.56062,0.88821,0.67850,12.76885,1.21102,0.65868
6.00000,100.00000,0.72270,7.81595,0.71312,0.68472,0.70434,9.26985,0.85903,0.67953,15.07792,1.43327,0.74521
7.00000,100.00000,0.71253,6.16919,0.54412,0.72795,0.70551,8.82689,0.81404,0.68645,14.96155,1.42283,0.73322
8.00000,100.00000,0.68527,7.07047,0.63862,0.68432,0.70298,8.60734,0.79212,0.68619,15.80167,1.51002,0.70152
9.00000,100.00000,0.67840,6.95356,0.62692,0.68433,0.70025,8.42359,0.77376,0.68598,14.84219,1.41510,0.69123
10.00000,100.00000,0.65533,4.40093,0.36712,0.72975,0.69576,8.02132,0.73310,0.69036,13.75620,1.30331,0.72306
