1.00000,100.00000,0.69347,12.04572,1.13580,0.68769,0.69347,12.04572,1.13580,0.68769,15.94338,1.52457,0.69766
2.00000,100.00000,0.69429,8.92782,0.82187,0.70913,0.69388,10.48677,0.97884,0.69841,14.69279,1.39916,0.70115
3.00000,100.00000,0.66991,6.65061,0.59828,0.66784,0.68589,9.20805,0.85198,0.68822,18.93130,1.81291,0.80224
4.00000,100.00000,0.78164,10.86469,1.02113,0.65342,0.70983,9.62221,0.89427,0.67952,13.03686,1.23307,0.70618
5.00000,100.00000,0.66406,9.31428,0.86399,0.67441,0.70067,9.56062,0.88821,0.67850,12.76885,1.21102,0.65868
6.00000,100.00000,0.72270,7.81595,0.71312,0.68472,0.70434,9.26985,0.85903,0.67953,15.07792,1.43327,0.74521
7.00000,100.00000,0.71253,6.16919,0.54412,0.72795,0.70551,8.82689,0.81404,0.68645,14.96155,1.42283,0.73322
8.00000,100.00000,0.68527,7.07047,0.63862,0.68432,0.70298,8.60734,0.79212,0.68619,15.80167,1.51002,0.70152
9.00000,100.00000,0.67840,6.95356,0.62692,0.68433,0.70025,8.42359,0.77376,0.68598,14.84219,1.41510,0.69123
10.00000,100.00000,0.65533,4.40093,0.36712,0.72975,0.69576,8.02132,0.73310,0.69036,13.75620,1.30331,0.72306
11.00000,100.00000,0.67046,5.75476,0.50748,0.67992,0.69346,7.81527,0.71259,0.68941,17.47862,1.68126,0.66599
12.00000,100.00000,0.71684,5.49738,0.47853,0.71208,0.69541,7.62211,0.69308,0.69130,13.03185,1.23804,0.65142
13.00000,100.00000,0.71587,4.81740,0.41433,0.67412,0.69698,7.40637,0.67164,0.68998,18.05435,1.73629,0.69140
14.00000,100.00000,0.69063,4.02455,0.33213,0.70329,0.69653,7.16481,0.64739,0.69093,16.49955,1.58304,0.66913
15.00000,100.00000,0.69690,3.83732,0.31287,0.70866,0.69655,6.94298,0.62509,0.69211,15.30202,1.46162,0.68580
16.00000,100.00000,0.70575,2.72716,0.20513,0.67585,0.69713,6.67949,0.59884,0.69109,13.76915,1.30688,0.70038
17.00000,100.00000,0.69867,3.42569,0.27285,0.69715,0.69722,6.48809,0.57966,0.69145,14.63659,1.39471,0.68949
18.00000,100.00000,0.68793,4.02316,0.33290,0.69420,0.69670,6.35115,0.56595,0.69160,17.16017,1.64699,0.69022
19.00000,100.00000,0.68523,5.42327,0.47163,0.70697,0.69610,6.30231,0.56099,0.69241,15.11785,1.44169,0.70091
20.00000,100.00000,0.69439,2.62697,0.19330,0.69401,0.69601,6.11854,0.54261,0.69249,16.33198,1.56425,0.68951
