1.00000,15.00000,0.84322,1.76839,0.09868,0.78159,0.84322,1.76839,0.09868,0.78159,24.73118,2.39822,0.74896
2.00000,15.00000,0.69182,2.10015,0.14077,0.69245,0.76752,1.93427,0.11972,0.73702,22.05906,2.13665,0.69253
3.00000,15.00000,0.69308,1.52025,0.08290,0.69128,0.74270,1.79626,0.10745,0.72177,26.19615,2.55039,0.69220
4.00000,15.00000,0.69250,1.50087,0.08075,0.69339,0.73015,1.72241,0.10077,0.71468,32.37490,3.16827,0.69223
5.00000,15.00000,0.69308,1.79958,0.11074,0.69219,0.72274,1.73785,0.10277,0.71018,23.82068,2.31285,0.69216
6.00000,15.00000,0.69315,1.81269,0.11167,0.69603,0.71781,1.75032,0.10425,0.70782,23.57639,2.28841,0.69231
7.00000,15.00000,0.70542,1.95028,0.12579,0.69233,0.71604,1.77888,0.10733,0.70561,23.47853,2.27862,0.69232
8.00000,15.00000,0.69524,2.09563,0.14030,0.69258,0.71344,1.81848,0.11145,0.70398,21.60976,2.09170,0.69278
9.00000,15.00000,0.69672,2.05892,0.13663,0.69265,0.71158,1.84519,0.11425,0.70272,18.61459,1.79220,0.69263
10.00000,15.00000,0.69365,1.89806,0.12052,0.69281,0.70979,1.85048,0.11488,0.70173,23.85700,2.31642,0.69278
