1.00000,10.00000,0.69115,2.90192,0.22115,0.69047,0.69115,2.90192,0.22115,0.69047,21.02688,2.03365,0.69042
2.00000,10.00000,0.69714,6.48697,0.57913,0.69567,0.69414,4.69444,0.40014,0.69307,24.90373,2.42074,0.69635
3.00000,10.00000,0.69632,6.35751,0.56642,0.69330,0.69487,5.24880,0.45557,0.69314,20.10733,1.94145,0.69279
4.00000,10.00000,0.68679,2.26270,0.15776,0.68511,0.69285,4.50227,0.38111,0.69114,26.33810,2.56352,0.70289
5.00000,10.00000,0.69151,1.78984,0.10991,0.69078,0.69258,3.95979,0.32687,0.69106,20.37303,1.96826,0.69041
6.00000,10.00000,0.68726,2.04233,0.13546,0.68776,0.69170,3.64021,0.29497,0.69051,25.68215,2.49943,0.68789
7.00000,10.00000,0.69033,2.71958,0.20302,0.68937,0.69150,3.50869,0.28183,0.69035,22.42388,2.17344,0.68950
8.00000,10.00000,0.68883,3.10493,0.24170,0.68793,0.69117,3.45822,0.27682,0.69005,25.03640,2.43485,0.68788
9.00000,10.00000,0.69454,1.85469,0.11628,0.69187,0.69154,3.28005,0.25898,0.69025,27.26206,2.65698,0.69230
10.00000,10.00000,0.69341,2.06728,0.13748,0.69252,0.69173,3.15877,0.24683,0.69048,27.64808,2.69556,0.69252
11.00000,10.00000,0.69338,1.73488,0.10424,0.69249,0.69188,3.02933,0.23387,0.69066,24.75617,2.40637,0.69249
12.00000,10.00000,0.69315,1.94941,0.12572,0.69222,0.69198,2.93934,0.22485,0.69079,33.31208,3.26199,0.69222
13.00000,10.00000,0.69347,1.75867,0.10661,0.69258,0.69210,2.84852,0.21576,0.69093,29.49116,2.87986,0.69258
14.00000,10.00000,0.69449,1.43454,0.07419,0.69259,0.69227,2.74752,0.20565,0.69105,25.40054,2.47080,0.69257
15.00000,10.00000,0.66692,2.59419,0.18627,0.73154,0.69058,2.73730,0.20436,0.69375,25.04631,2.43552,0.69115
16.00000,10.00000,0.70306,2.21035,0.15352,0.67518,0.69136,2.70436,0.20118,0.69258,23.32308,2.25857,0.73737
17.00000,10.00000,0.67241,2.03314,0.13406,0.69251,0.69025,2.66488,0.19723,0.69258,24.83921,2.41585,0.68075
18.00000,10.00000,0.68034,1.88892,0.12437,0.64522,0.68969,2.62177,0.19318,0.68995,28.43794,2.77451,0.69284
19.00000,10.00000,0.72008,2.09245,0.14017,0.69071,0.69129,2.59391,0.19039,0.68999,27.00036,2.62981,0.70226
20.00000,10.00000,0.70160,2.21458,0.15224,0.69219,0.69181,2.57494,0.18848,0.69010,22.03074,2.13210,0.70978
