1.00000,18.00000,0.75444,8.14601,0.73758,0.77025,0.75444,8.14601,0.73758,0.77025,14.69001,1.37946,0.89545
2.00000,18.00000,0.70315,7.28526,0.65118,0.77346,0.72879,7.71563,0.69438,0.77185,15.16829,1.43535,0.81475
3.00000,18.00000,0.69501,7.60338,0.69093,0.69408,0.71753,7.67822,0.69323,0.74593,17.35840,1.66643,0.69407
4.00000,18.00000,0.65251,6.06309,0.53287,0.73442,0.70128,7.27444,0.65314,0.74305,16.53371,1.58735,0.66016
5.00000,18.00000,0.71279,5.08059,0.43689,0.71173,0.70358,6.83567,0.60989,0.73679,11.85075,1.11391,0.71164
6.00000,18.00000,0.71499,4.94012,0.42824,0.65771,0.70548,6.51974,0.57961,0.72361,13.55746,1.28171,0.74036
7.00000,18.00000,0.71763,4.33863,0.35877,0.75090,0.70722,6.20816,0.54806,0.72751,15.29853,1.45427,0.75582
8.00000,18.00000,0.50007,5.32648,0.45719,0.75459,0.68132,6.09795,0.53671,0.73089,15.59716,1.46123,0.98491
9.00000,18.00000,0.98657,5.27273,0.43742,0.89854,0.71524,6.00626,0.52567,0.74952,18.43086,1.74939,0.93695
10.00000,18.00000,1.11694,4.51107,0.34326,1.07845,0.75541,5.85674,0.50743,0.78241,15.65660,1.45632,1.09337
