1.00000,17.00000,0.69331,2.10830,0.11829,0.92538,0.69331,2.10830,0.11829,0.92538,23.55707,2.28706,0.68648
2.00000,17.00000,0.69164,2.12859,0.14378,0.69078,0.69247,2.11844,0.13104,0.80808,28.02055,2.73296,0.69094
3.00000,17.00000,0.69301,1.73151,0.10394,0.69209,0.69265,1.98946,0.12200,0.76942,29.98118,2.92891,0.69208
4.00000,17.00000,0.68721,2.50608,0.18161,0.69002,0.69129,2.11862,0.13691,0.74957,27.45259,2.67634,0.68915
5.00000,17.00000,0.71742,2.00276,0.13001,0.70270,0.69652,2.09545,0.13553,0.74019,28.79286,2.80976,0.69522
6.00000,17.00000,0.62384,2.08641,0.14055,0.68087,0.68440,2.09394,0.13636,0.73031,28.51513,2.77811,0.73407
7.00000,17.00000,0.74321,1.98429,0.13291,0.65519,0.69281,2.07828,0.13587,0.71958,25.21154,2.45331,0.67840
8.00000,17.00000,0.68698,1.70320,0.09951,0.70813,0.69208,2.03139,0.13132,0.71815,29.47502,2.87806,0.69438
9.00000,17.00000,0.69134,1.89826,0.12079,0.69036,0.69200,2.01660,0.13015,0.71506,34.33389,3.36449,0.68895
10.00000,17.00000,0.69281,2.25225,0.15202,0.73202,0.69208,2.04016,0.13234,0.71675,22.49619,2.17988,0.69736
11.00000,17.00000,0.71167,2.09815,0.14020,0.69617,0.69386,2.04544,0.13306,0.71488,18.36013,1.76634,0.69675
12.00000,17.00000,0.69755,2.27309,0.15768,0.69634,0.69417,2.06441,0.13511,0.71334,21.59948,2.09030,0.69650
13.00000,17.00000,0.69345,1.60368,0.09235,0.68016,0.69411,2.02897,0.13182,0.71078,19.61877,1.89348,0.68398
14.00000,17.00000,0.69724,1.15427,0.04882,0.66610,0.69433,1.96649,0.12589,0.70759,33.35449,3.26581,0.69634
15.00000,17.00000,0.71121,1.60585,0.09194,0.68642,0.69546,1.94245,0.12363,0.70618,28.48575,2.77995,0.68625
16.00000,17.00000,0.69162,1.76553,0.10742,0.69129,0.69522,1.93139,0.12261,0.70525,21.90821,2.12173,0.69090
17.00000,17.00000,0.68316,1.66874,0.09651,0.70364,0.69451,1.91594,0.12108,0.70516,25.96320,2.52726,0.69059
18.00000,17.00000,0.69044,1.99515,0.13027,0.69244,0.69428,1.92034,0.12159,0.70445,35.74883,3.50564,0.69246
19.00000,17.00000,0.69404,1.66548,0.09723,0.69313,0.69427,1.90693,0.12031,0.70385,29.69810,2.90050,0.69313
20.00000,17.00000,0.69315,1.75945,0.10672,0.69222,0.69421,1.89955,0.11963,0.70327,24.14694,2.34547,0.69222
